Date,Location,trip_hour,trip_distance_km,trip_duration_min,location_pressure_index,peak_hour,rain_probability,rain_pred_label,rain_risk_level,base_price,demand_supply_multiplier,rain_multiplier,total_multiplier,price_without_rain_signal,price_with_rain_signal,rain_increment,rain_increment_pct
2013-07-21,Ballarat,5,5.877,11.14,0.8333333333333334,0,0.928,Yes,very_high,16.813,1.183,1.484,1.756,19.896,29.526,9.63,48.403
2017-03-19,Wollongong,17,5.31,16.395,0.8333333333333334,1,0.959,Yes,very_high,18.254,1.363,1.512,2.062,24.887,37.636,12.749,51.229
2013-09-05,Witchcliffe,20,4.542,10.128,0.6666666666666666,0,0.86,Yes,very_high,14.585,1.147,1.424,1.633,16.724,23.813,7.088,42.383
2014-11-30,Walpole,16,1.978,7.443,0.16666666666666666,1,0.506,Yes,moderate,9.997,1.217,1.15,1.399,12.163,13.987,1.825,15.005
2015-07-29,Nuriootpa,12,6.363,17.675,0.0,0,0.129,No,low,20.214,1.0,1.0,1.0,20.214,20.214,0.0,0.0
2009-03-18,PearceRAAF,12,6.599,28.329,0.16666666666666666,0,0.057,No,low,25.007,1.037,1.0,1.037,25.924,25.924,0.0,0.0
2013-12-10,Townsville,2,8.2,16.444,0.6666666666666666,0,0.194,No,low,22.177,1.147,1.0,1.147,25.43,25.43,0.0,0.0
2012-08-27,Bendigo,14,1.756,5.588,1.0,0,0.173,No,low,8.918,1.22,1.0,1.22,10.88,10.88,0.0,0.0
2016-06-05,Perth,23,3.887,13.18,0.5,0,0.526,Yes,moderate,14.983,1.11,1.163,1.291,16.631,19.348,2.717,16.34
2014-01-12,WaggaWagga,22,3.195,13.652,0.0,0,0.022,No,low,14.248,1.0,1.0,1.0,14.248,14.248,0.0,0.0
2013-09-20,Sale,2,1.729,7.489,0.0,0,0.66,Yes,high,9.679,1.0,1.26,1.26,9.679,12.198,2.518,26.018
2011-06-10,Bendigo,17,3.843,15.938,1.0,1,0.098,No,low,16.083,1.4,1.0,1.4,22.516,22.516,0.0,0.0
2016-05-07,Witchcliffe,8,2.06,7.722,0.6666666666666666,1,0.882,Yes,very_high,10.224,1.327,1.443,1.915,13.564,19.576,6.013,44.329
2010-08-31,Newcastle,20,1.495,6.02,0.5,0,0.111,No,low,8.747,1.11,1.0,1.11,9.709,9.709,0.0,0.0
2010-04-22,Mildura,3,7.313,29.475,1.0,0,0.049,No,low,26.452,1.22,1.0,1.22,32.271,32.271,0.0,0.0
2012-08-30,SalmonGums,21,3.3,9.179,0.16666666666666666,0,0.091,No,low,12.51,1.037,1.0,1.037,12.968,12.968,0.0,0.0
2012-09-01,NorahHead,19,2.642,13.914,0.8333333333333334,1,0.869,Yes,very_high,13.61,1.363,1.432,1.952,18.555,26.572,8.017,43.206
2014-07-11,Albany,6,9.478,22.425,0.16666666666666666,0,0.817,Yes,very_high,26.414,1.037,1.387,1.438,27.382,37.992,10.61,38.748
2015-12-23,PerthAirport,4,6.727,24.537,0.6666666666666666,0,0.203,No,low,23.587,1.147,1.0,1.147,27.046,27.053,0.007,0.026
2009-11-14,Townsville,19,1.0,5.699,0.6666666666666666,1,0.138,No,low,7.944,1.327,1.0,1.327,10.538,10.538,0.0,0.0
2013-05-17,PerthAirport,7,5.903,20.497,0.6666666666666666,1,0.535,Yes,moderate,20.778,1.327,1.17,1.552,27.565,32.255,4.69,17.013
2010-11-27,WaggaWagga,14,5.884,21.043,0.0,0,0.918,Yes,very_high,20.982,1.0,1.475,1.475,20.982,30.947,9.965,47.494
2009-10-02,AliceSprings,21,3.73,10.302,0.5,0,0.02,No,low,13.563,1.11,1.0,1.11,15.055,15.055,0.0,0.0
2014-02-26,Williamtown,15,3.63,14.334,0.5,0,0.527,Yes,moderate,15.121,1.11,1.164,1.292,16.784,19.538,2.754,16.408
2016-01-27,SydneyAirport,11,1.149,7.319,0.5,0,0.903,Yes,very_high,8.825,1.11,1.462,1.623,9.795,14.32,4.524,46.188
2012-03-16,Launceston,12,14.565,32.467,0.5,0,0.745,Yes,high,37.499,1.11,1.327,1.473,41.623,55.244,13.621,32.724
2011-01-22,Albany,4,3.833,17.008,0.16666666666666666,0,0.229,No,low,16.518,1.037,1.006,1.043,17.123,17.231,0.108,0.63
2010-07-25,Watsonia,22,5.694,19.64,0.3333333333333333,0,0.093,No,low,20.135,1.073,1.0,1.073,21.612,21.612,0.0,0.0
2011-03-11,Portland,9,3.985,11.68,0.8333333333333334,1,0.242,No,low,14.485,1.363,1.01,1.377,19.748,19.948,0.201,1.016
2013-06-01,Canberra,7,2.675,9.042,0.3333333333333333,1,0.987,Yes,very_high,11.609,1.253,1.538,1.927,14.55,22.372,7.822,53.757
2015-02-11,Albury,8,7.674,17.428,0.3333333333333333,1,0.943,Yes,very_high,21.88,1.253,1.498,1.878,27.423,41.083,13.66,49.812
2011-01-19,WaggaWagga,22,5.006,13.157,0.0,0,0.006,No,low,16.484,1.0,1.0,1.0,16.484,16.484,0.0,0.0
2014-07-29,Bendigo,5,3.856,11.188,1.0,0,0.861,Yes,very_high,14.104,1.22,1.425,1.739,17.207,24.524,7.317,42.523
2013-06-11,Penrith,20,5.654,28.733,0.3333333333333333,0,0.26,No,low,23.9,1.073,1.017,1.091,25.653,26.078,0.425,1.658
2011-11-03,Richmond,17,4.247,13.202,1.0,1,0.922,Yes,very_high,15.478,1.4,1.478,2.07,21.669,32.036,10.367,47.843
2011-07-07,Mildura,19,12.38,23.854,1.0,1,0.008,No,low,30.932,1.4,1.0,1.4,43.304,43.304,0.0,0.0
2015-09-16,Cobar,22,7.51,16.296,0.5,0,0.014,No,low,21.182,1.11,1.0,1.11,23.512,23.512,0.0,0.0
2014-11-27,Williamtown,19,6.268,19.074,0.5,1,0.461,No,moderate,20.673,1.29,1.121,1.447,26.668,29.906,3.237,12.139
2012-07-06,SydneyAirport,21,1.278,6.25,0.5,0,0.903,Yes,very_high,8.551,1.11,1.462,1.623,9.491,13.877,4.386,46.207
2017-01-02,Cairns,6,6.41,21.099,0.16666666666666666,0,0.907,Yes,very_high,21.716,1.037,1.465,1.519,22.512,32.985,10.473,46.523
2012-09-19,SydneyAirport,18,6.307,11.824,0.5,1,0.131,No,low,17.681,1.29,1.0,1.29,22.808,22.808,0.0,0.0
2016-08-23,NorfolkIsland,15,2.089,11.411,1.0,0,0.591,Yes,moderate,11.813,1.22,1.209,1.475,14.412,17.429,3.017,20.934
2011-02-27,GoldCoast,15,1.252,8.62,0.0,0,0.199,No,low,9.51,1.0,1.0,1.0,9.51,9.51,0.0,0.0
2010-05-26,Canberra,20,7.314,16.274,0.3333333333333333,0,0.419,No,moderate,20.91,1.073,1.096,1.176,22.443,24.596,2.153,9.593
2009-03-03,Cobar,22,7.902,20.83,0.5,0,0.469,No,moderate,23.616,1.11,1.126,1.25,26.214,29.519,3.305,12.606
2009-06-11,Williamtown,17,2.856,9.239,0.5,1,0.057,No,low,11.936,1.29,1.0,1.29,15.397,15.397,0.0,0.0
2016-10-07,Launceston,13,2.76,7.532,0.5,0,0.063,No,low,11.089,1.11,1.0,1.11,12.309,12.309,0.0,0.0
2017-04-18,Adelaide,13,4.948,14.439,0.0,0,0.017,No,low,16.944,1.0,1.0,1.0,16.944,16.944,0.0,0.0
2016-11-27,Sale,11,3.292,10.066,0.0,0,0.208,No,low,12.872,1.0,1.001,1.001,12.872,12.886,0.014,0.11
2016-08-05,Darwin,10,1.227,7.63,1.0,0,0.007,No,low,9.061,1.22,1.0,1.22,11.054,11.054,0.0,0.0
2014-03-30,Tuggeranong,11,2.07,4.869,0.8333333333333334,0,0.75,Yes,high,9.04,1.183,1.331,1.575,10.697,14.242,3.545,33.135
2009-01-24,Adelaide,5,5.557,15.62,0.0,0,0.122,No,low,18.263,1.0,1.0,1.0,18.263,18.263,0.0,0.0
2012-11-07,Witchcliffe,5,2.165,5.85,0.6666666666666666,0,0.011,No,low,9.58,1.147,1.0,1.147,10.985,10.985,0.0,0.0
2009-11-02,Albany,18,8.155,18.549,0.16666666666666666,1,0.066,No,low,23.0,1.217,1.0,1.217,27.983,27.983,0.0,0.0
2010-11-12,Mildura,12,6.241,18.303,1.0,0,0.746,Yes,high,20.313,1.22,1.329,1.621,24.782,32.925,8.144,32.862
2016-09-22,Mildura,21,5.705,15.949,1.0,0,0.031,No,low,18.601,1.22,1.0,1.22,22.693,22.693,0.0,0.0
2014-10-12,Mildura,16,4.878,10.992,1.0,1,0.035,No,low,15.402,1.4,1.0,1.4,21.563,21.563,0.0,0.0
2015-04-15,Darwin,2,2.584,6.815,1.0,0,0.239,No,low,10.551,1.22,1.009,1.232,12.872,12.994,0.122,0.946
2012-06-05,Ballarat,7,6.801,26.408,0.8333333333333334,1,0.941,Yes,very_high,24.473,1.363,1.496,2.04,33.365,49.92,16.555,49.618
2012-04-17,Tuggeranong,7,2.528,10.47,0.8333333333333334,1,0.073,No,low,12.01,1.363,1.0,1.363,16.374,16.374,0.0,0.0
2010-02-16,GoldCoast,22,8.443,22.035,0.0,0,0.995,Yes,very_high,24.853,1.0,1.546,1.546,24.853,38.417,13.564,54.578
2012-04-23,Townsville,7,11.202,31.528,0.6666666666666666,1,0.027,No,low,32.564,1.327,1.0,1.327,43.202,43.202,0.0,0.0
2011-02-20,GoldCoast,14,4.986,13.182,0.0,0,0.453,No,moderate,16.467,1.0,1.116,1.116,16.467,18.378,1.911,11.606
2016-04-11,Dartmoor,21,10.298,36.417,0.8333333333333334,0,0.648,Yes,high,33.397,1.183,1.251,1.481,39.52,49.447,9.927,25.119
2013-04-04,MountGinini,22,2.094,7.842,0.3333333333333333,0,0.606,Yes,high,10.32,1.073,1.22,1.309,11.077,13.513,2.436,21.993
2014-10-17,Williamtown,8,6.287,22.499,0.5,1,0.82,Yes,very_high,22.137,1.29,1.39,1.793,28.556,39.696,11.139,39.009
2013-03-29,Hobart,3,4.464,13.427,0.16666666666666666,0,0.187,No,low,15.865,1.037,1.0,1.037,16.447,16.447,0.0,0.0
2013-08-13,Bendigo,7,7.395,20.847,1.0,1,0.842,Yes,very_high,22.938,1.4,1.408,1.972,32.114,45.224,13.11,40.825
2017-01-24,Darwin,4,1.0,8.294,1.0,0,0.999,Yes,very_high,9.033,1.22,1.549,1.89,11.021,17.071,6.05,54.897
2016-01-15,Richmond,7,7.117,16.08,1.0,1,0.898,Yes,very_high,20.561,1.4,1.457,2.04,28.786,41.949,13.163,45.728
2014-04-13,PearceRAAF,15,2.774,7.314,0.16666666666666666,0,0.021,No,low,11.017,1.037,1.0,1.037,11.421,11.421,0.0,0.0
2013-01-28,SydneyAirport,20,4.616,9.73,0.5,0,0.992,Yes,very_high,14.518,1.11,1.542,1.712,16.115,24.854,8.739,54.23
2011-06-16,Woomera,15,14.412,37.736,1.0,0,0.042,No,low,39.506,1.22,1.0,1.22,48.197,48.197,0.0,0.0
2013-11-11,GoldCoast,16,6.424,18.392,0.0,1,0.658,Yes,high,20.597,1.18,1.259,1.486,24.304,30.608,6.304,25.938
2013-04-14,Nhil,7,5.886,14.625,0.6666666666666666,1,0.12,No,low,18.289,1.327,1.0,1.327,24.263,24.263,0.0,0.0
2010-01-12,MountGambier,19,5.577,16.994,0.16666666666666666,1,0.698,Yes,high,18.866,1.217,1.29,1.57,22.953,29.616,6.663,29.028
2015-04-05,Walpole,16,9.001,24.266,0.16666666666666666,1,0.515,Yes,moderate,26.542,1.217,1.156,1.407,32.293,37.338,5.045,15.621
2013-10-21,Cobar,20,7.556,15.948,0.5,0,0.335,No,low,21.099,1.11,1.05,1.165,23.42,24.581,1.161,4.956
2009-01-18,BadgerysCreek,21,5.617,19.47,0.6666666666666666,0,0.022,No,low,19.961,1.147,1.0,1.147,22.888,22.888,0.0,0.0
2010-09-01,Hobart,10,5.168,12.296,0.16666666666666666,0,0.495,No,moderate,16.341,1.037,1.143,1.185,16.94,19.366,2.426,14.321
2015-03-01,Witchcliffe,5,4.941,13.75,0.6666666666666666,0,0.112,No,low,16.645,1.147,1.0,1.147,19.087,19.087,0.0,0.0
2013-09-19,Mildura,7,4.297,11.379,1.0,1,0.629,Yes,high,14.78,1.4,1.237,1.732,20.692,25.595,4.902,23.691
2011-03-06,PearceRAAF,12,1.732,7.811,0.16666666666666666,0,0.01,No,low,9.819,1.037,1.0,1.037,10.179,10.179,0.0,0.0
2012-04-19,NorahHead,21,6.335,13.882,0.8333333333333334,0,0.937,Yes,very_high,18.583,1.183,1.492,1.766,21.989,32.817,10.828,49.242
2011-10-12,Tuggeranong,10,2.984,9.154,0.8333333333333334,0,0.141,No,low,12.073,1.183,1.0,1.183,14.287,14.287,0.0,0.0
2015-08-07,PerthAirport,18,3.944,14.643,0.6666666666666666,1,0.924,Yes,very_high,15.675,1.327,1.48,1.964,20.795,30.785,9.99,48.037
2010-07-02,AliceSprings,15,7.882,14.086,0.5,0,0.108,No,low,20.757,1.11,1.0,1.11,23.04,23.04,0.0,0.0
2011-05-01,Mildura,7,4.367,19.525,1.0,1,0.646,Yes,high,18.296,1.4,1.25,1.75,25.615,32.024,6.41,25.024
2009-12-08,BadgerysCreek,9,4.136,16.594,0.6666666666666666,1,0.663,Yes,high,16.754,1.327,1.263,1.675,22.227,28.069,5.842,26.285
2016-08-29,Launceston,17,4.996,13.06,0.5,1,0.167,No,low,16.43,1.29,1.0,1.29,21.194,21.194,0.0,0.0
2014-07-28,Penrith,17,3.597,10.411,0.3333333333333333,1,0.116,No,low,13.429,1.253,1.0,1.253,16.831,16.831,0.0,0.0
2014-06-19,GoldCoast,12,14.223,33.174,0.0,0,0.76,Yes,high,37.335,1.0,1.34,1.34,37.335,50.017,12.682,33.97
2012-11-09,Albany,8,13.04,24.527,0.16666666666666666,1,0.053,No,low,32.105,1.217,1.0,1.217,39.061,39.061,0.0,0.0
2015-05-22,PearceRAAF,18,12.831,50.45,0.16666666666666666,1,0.092,No,low,42.711,1.217,1.0,1.217,51.965,51.965,0.0,0.0
2009-03-06,SalmonGums,7,5.589,18.998,0.16666666666666666,1,0.203,No,low,19.724,1.217,1.0,1.217,23.998,24.005,0.007,0.03
2010-01-15,Penrith,21,2.845,14.312,0.3333333333333333,0,0.748,Yes,high,14.052,1.073,1.33,1.428,15.082,20.06,4.978,33.004
2015-04-29,Richmond,7,8.016,16.194,1.0,1,0.508,Yes,moderate,21.823,1.4,1.152,1.613,30.553,35.193,4.641,15.189
2011-05-29,NorfolkIsland,6,3.617,16.123,1.0,0,0.33,No,low,15.855,1.22,1.048,1.278,19.343,20.262,0.919,4.754
2017-03-04,Penrith,14,8.463,28.135,0.3333333333333333,0,0.988,Yes,very_high,27.442,1.073,1.539,1.652,29.455,45.331,15.877,53.902
2016-08-26,Cairns,14,2.746,7.989,0.16666666666666666,0,0.573,Yes,moderate,11.263,1.037,1.196,1.24,11.676,13.965,2.289,19.605
2015-12-06,Woomera,14,5.855,12.504,1.0,0,0.379,No,moderate,17.356,1.22,1.073,1.309,21.174,22.721,1.547,7.304
2009-05-31,PerthAirport,12,9.219,25.953,0.6666666666666666,0,0.07,No,low,27.546,1.147,1.0,1.147,31.587,31.587,0.0,0.0
2009-08-13,MountGambier,23,3.762,8.235,0.16666666666666666,0,0.557,Yes,moderate,12.737,1.037,1.185,1.228,13.204,15.643,2.439,18.472
2015-10-24,Albany,13,3.752,9.953,0.16666666666666666,0,0.581,Yes,moderate,13.445,1.037,1.202,1.246,13.938,16.75,2.811,20.17
2009-06-09,Adelaide,13,1.368,7.254,0.0,0,0.715,Yes,high,9.094,1.0,1.303,1.303,9.094,11.854,2.76,30.346
2009-10-22,MountGambier,12,2.81,14.234,0.16666666666666666,0,0.032,No,low,13.972,1.037,1.0,1.037,14.484,14.484,0.0,0.0
2015-07-08,CoffsHarbour,5,5.517,15.377,0.6666666666666666,0,0.753,Yes,high,18.107,1.147,1.334,1.529,20.762,27.694,6.932,33.386
2011-08-22,Adelaide,16,6.075,14.238,0.0,1,0.005,No,low,18.381,1.18,1.0,1.18,21.69,21.69,0.0,0.0
2015-08-19,MountGinini,8,6.659,18.269,0.3333333333333333,1,0.614,Yes,high,20.862,1.253,1.226,1.536,26.147,32.049,5.902,22.572
2011-01-14,Launceston,16,1.0,4.0,0.5,1,0.999,Yes,very_high,7.23,1.29,1.549,1.998,9.327,14.447,5.12,54.898
2016-04-19,Ballarat,4,3.629,14.773,0.8333333333333334,0,0.106,No,low,15.304,1.183,1.0,1.183,18.11,18.11,0.0,0.0
2014-10-14,MountGinini,23,1.514,7.558,0.3333333333333333,0,0.86,Yes,very_high,9.418,1.073,1.424,1.529,10.109,14.399,4.29,42.438
2011-09-11,Brisbane,13,5.336,14.115,0.0,0,0.017,No,low,17.331,1.0,1.0,1.0,17.331,17.331,0.0,0.0
2009-02-04,Canberra,20,1.15,7.795,0.3333333333333333,0,0.736,Yes,high,9.027,1.073,1.321,1.418,9.689,12.796,3.107,32.07
2015-04-07,Penrith,13,1.906,7.588,0.3333333333333333,0,0.279,No,low,9.959,1.073,1.024,1.099,10.69,10.946,0.256,2.395
2015-09-26,Moree,4,7.474,23.839,0.0,0,0.024,No,low,24.303,1.0,1.0,1.0,24.303,24.303,0.0,0.0
2012-06-28,Albury,19,3.056,6.741,0.3333333333333333,1,0.82,Yes,very_high,11.157,1.253,1.39,1.742,13.983,19.439,5.456,39.021
2014-03-02,MountGambier,17,10.352,36.368,0.16666666666666666,1,0.02,No,low,33.45,1.217,1.0,1.217,40.697,40.697,0.0,0.0
2012-05-04,Ballarat,18,6.771,21.816,0.8333333333333334,1,0.928,Yes,very_high,22.504,1.363,1.484,2.023,30.681,45.526,14.845,48.387
2014-08-30,Sydney,12,3.777,14.43,0.3333333333333333,0,0.982,Yes,very_high,15.359,1.073,1.533,1.646,16.485,25.28,8.794,53.347
2017-04-14,Nuriootpa,16,8.229,17.036,0.0,1,0.005,No,low,22.464,1.18,1.0,1.18,26.507,26.507,0.0,0.0
2016-11-28,Brisbane,19,4.006,12.875,0.0,1,0.282,No,low,15.015,1.18,1.025,1.21,17.718,18.165,0.447,2.521
2012-06-30,Dartmoor,16,7.206,28.576,0.8333333333333334,1,0.994,Yes,very_high,25.93,1.363,1.544,2.105,35.351,54.586,19.235,54.41
2015-12-17,Katherine,10,2.707,8.307,0.3333333333333333,0,0.85,Yes,very_high,11.343,1.073,1.416,1.519,12.175,17.235,5.06,41.559
2009-11-05,Albany,17,8.53,19.36,0.16666666666666666,1,0.537,Yes,moderate,23.847,1.217,1.171,1.425,29.014,33.989,4.975,17.146
2008-09-12,Canberra,17,1.251,8.774,0.3333333333333333,1,0.19,No,low,9.574,1.253,1.0,1.253,12.0,12.0,0.0,0.0
2017-03-23,Albury,22,1.903,13.58,0.3333333333333333,0,0.424,No,moderate,12.473,1.073,1.098,1.179,13.388,14.706,1.318,9.848
2017-03-09,Tuggeranong,10,2.177,5.301,0.8333333333333334,0,0.064,No,low,9.366,1.183,1.0,1.183,11.083,11.083,0.0,0.0
2015-04-17,Uluru,12,2.926,7.581,1.0,0,0.12,No,low,11.334,1.22,1.0,1.22,13.827,13.827,0.0,0.0
2012-06-16,BadgerysCreek,19,5.647,15.1,0.6666666666666666,1,0.977,Yes,very_high,18.166,1.327,1.529,2.028,24.1,36.846,12.746,52.886
2012-01-21,SydneyAirport,14,4.528,14.046,0.5,0,0.866,Yes,very_high,16.213,1.11,1.43,1.587,17.996,25.726,7.73,42.952
2013-04-05,NorahHead,18,7.259,16.632,0.8333333333333334,1,0.042,No,low,20.985,1.363,1.0,1.363,28.609,28.609,0.0,0.0
2015-12-08,Cobar,13,9.299,43.192,0.5,0,0.821,Yes,very_high,34.895,1.11,1.391,1.544,38.733,53.872,15.138,39.083
2011-09-16,Brisbane,7,1.129,5.537,0.0,1,0.009,No,low,8.049,1.18,1.0,1.18,9.498,9.498,0.0,0.0
2014-11-16,CoffsHarbour,18,10.0,24.54,0.6666666666666666,1,0.613,Yes,high,28.007,1.327,1.225,1.625,37.157,45.517,8.36,22.5
2016-06-09,Melbourne,6,3.944,9.924,0.6666666666666666,0,0.689,Yes,high,13.693,1.147,1.283,1.471,15.701,20.147,4.446,28.317
2013-06-30,GoldCoast,7,12.68,28.374,0.0,1,0.98,Yes,very_high,33.234,1.18,1.532,1.807,39.217,60.07,20.853,53.174
2009-09-08,Nuriootpa,16,2.617,7.36,0.0,1,0.494,No,moderate,10.824,1.18,1.142,1.348,12.772,14.592,1.82,14.246
2017-02-12,Mildura,18,1.0,5.824,1.0,1,0.248,No,low,7.996,1.4,1.012,1.417,11.195,11.333,0.138,1.235
2012-07-29,Watsonia,20,6.82,14.839,0.3333333333333333,0,0.917,Yes,very_high,19.64,1.073,1.475,1.583,21.08,31.084,10.004,47.46
2009-08-12,MountGinini,8,6.55,18.478,0.3333333333333333,1,0.869,Yes,very_high,20.803,1.253,1.432,1.795,26.073,37.347,11.274,43.24
2014-11-14,WaggaWagga,6,1.945,10.129,0.0,0,0.44,No,moderate,11.08,1.0,1.108,1.108,11.08,12.279,1.199,10.822
2013-06-20,Perth,22,2.107,11.167,0.5,0,0.03,No,low,11.735,1.11,1.0,1.11,13.026,13.026,0.0,0.0
2010-02-24,MountGinini,7,7.605,19.452,0.3333333333333333,1,0.091,No,low,22.637,1.253,1.0,1.253,28.372,28.372,0.0,0.0
2017-03-10,Cobar,7,5.827,17.856,0.5,1,0.019,No,low,19.566,1.29,1.0,1.29,25.24,25.24,0.0,0.0
2015-03-17,Perth,8,3.67,13.475,0.5,1,0.788,Yes,high,14.814,1.29,1.363,1.758,19.11,26.045,6.934,36.286
2010-12-29,NorahHead,14,6.215,16.105,0.8333333333333334,0,0.049,No,low,19.355,1.183,1.0,1.183,22.903,22.903,0.0,0.0
2015-05-11,Portland,20,5.452,16.575,0.8333333333333334,0,0.984,Yes,very_high,18.522,1.183,1.536,1.817,21.918,33.657,11.739,53.561
2013-04-01,Ballarat,18,2.289,9.02,0.8333333333333334,1,0.491,No,moderate,11.079,1.363,1.141,1.555,15.105,17.227,2.123,14.054
2015-10-04,Dartmoor,17,7.967,27.256,0.8333333333333334,1,0.073,No,low,26.403,1.363,1.0,1.363,35.996,35.996,0.0,0.0
2017-03-11,Penrith,7,7.015,12.031,0.3333333333333333,1,0.029,No,low,18.723,1.253,1.0,1.253,23.466,23.466,0.0,0.0
2010-10-24,Canberra,10,4.599,10.436,0.3333333333333333,0,0.218,No,low,14.792,1.073,1.003,1.077,15.877,15.93,0.053,0.337
2014-03-10,Albany,13,7.609,19.707,0.16666666666666666,0,0.213,No,low,22.748,1.037,1.002,1.039,23.583,23.634,0.051,0.216
2010-03-16,Melbourne,6,13.65,32.155,0.6666666666666666,0,0.026,No,low,36.132,1.147,1.0,1.147,41.431,41.431,0.0,0.0
2013-01-13,Canberra,8,2.087,6.503,0.3333333333333333,1,0.714,Yes,high,9.749,1.253,1.303,1.633,12.219,15.917,3.699,30.27
2014-07-27,MountGinini,9,3.788,13.332,0.3333333333333333,1,0.46,No,moderate,14.914,1.253,1.12,1.404,18.692,20.943,2.251,12.043
2013-06-09,Sydney,6,3.922,11.166,0.3333333333333333,0,0.19,No,low,14.184,1.073,1.0,1.073,15.224,15.224,0.0,0.0
2015-10-02,Sale,15,7.503,29.031,0.0,0,0.08,No,low,26.523,1.0,1.0,1.0,26.523,26.523,0.0,0.0
2016-07-20,NorfolkIsland,17,2.899,9.908,1.0,1,0.633,Yes,high,12.275,1.4,1.24,1.736,17.185,21.307,4.122,23.986
2010-11-14,NorfolkIsland,5,7.239,24.443,1.0,0,0.183,No,low,24.239,1.22,1.0,1.22,29.572,29.572,0.0,0.0
2015-05-22,Woomera,13,3.159,13.666,1.0,0,0.008,No,low,14.204,1.22,1.0,1.22,17.329,17.329,0.0,0.0
2010-09-19,Melbourne,18,1.896,6.648,0.6666666666666666,1,0.379,No,moderate,9.552,1.327,1.073,1.423,12.672,13.594,0.922,7.276
2009-06-06,Portland,18,4.785,14.726,0.8333333333333334,1,0.863,Yes,very_high,16.845,1.363,1.427,1.945,22.965,32.763,9.798,42.663
2016-10-24,Townsville,19,3.108,10.798,0.6666666666666666,1,0.089,No,low,12.932,1.327,1.0,1.327,17.156,17.156,0.0,0.0
2012-10-31,PearceRAAF,12,5.11,23.427,0.16666666666666666,0,0.763,Yes,high,20.937,1.037,1.342,1.392,21.705,29.134,7.429,34.229
2012-04-05,Launceston,19,5.942,22.75,0.5,1,0.187,No,low,21.776,1.29,1.0,1.29,28.091,28.091,0.0,0.0
2017-02-23,SydneyAirport,8,1.207,7.72,0.5,1,0.046,No,low,9.072,1.29,1.0,1.29,11.703,11.703,0.0,0.0
2013-08-25,Williamtown,10,3.376,9.323,0.5,0,0.037,No,low,12.674,1.11,1.0,1.11,14.068,14.068,0.0,0.0
2014-11-05,Albany,7,4.788,23.611,0.16666666666666666,1,0.577,Yes,moderate,20.58,1.217,1.199,1.459,25.039,30.018,4.979,19.883
2014-09-08,Uluru,13,7.629,18.466,1.0,0,0.077,No,low,22.255,1.22,1.0,1.22,27.151,27.151,0.0,0.0
2013-05-11,Watsonia,11,7.047,18.671,0.3333333333333333,0,0.029,No,low,21.556,1.073,1.0,1.073,23.137,23.137,0.0,0.0
2009-12-28,CoffsHarbour,8,2.444,6.045,0.6666666666666666,1,0.965,Yes,very_high,10.038,1.327,1.517,2.013,13.317,20.208,6.891,51.743
2016-12-18,Nhil,18,4.058,12.455,0.6666666666666666,1,0.001,No,low,14.909,1.327,1.0,1.327,19.78,19.78,0.0,0.0
2013-08-22,PearceRAAF,9,6.144,29.855,0.16666666666666666,1,0.006,No,low,25.033,1.217,1.0,1.217,30.457,30.457,0.0,0.0
2017-02-28,Sydney,8,3.864,16.025,0.3333333333333333,1,0.632,Yes,high,16.147,1.253,1.24,1.554,20.237,25.086,4.849,23.959
2011-03-17,Cairns,6,2.631,12.123,0.16666666666666666,0,0.908,Yes,very_high,12.843,1.037,1.466,1.52,13.314,19.524,6.21,46.646
2008-12-23,Brisbane,12,4.411,13.444,0.0,0,0.265,No,low,15.801,1.0,1.018,1.018,15.801,16.091,0.291,1.839
2010-03-03,Williamtown,8,5.772,33.422,0.5,1,0.528,Yes,moderate,26.03,1.29,1.165,1.503,33.579,39.122,5.543,16.509
2013-06-14,Wollongong,10,2.264,9.626,0.8333333333333334,0,0.52,Yes,moderate,11.3,1.183,1.159,1.372,13.371,15.503,2.132,15.942
2010-12-11,Canberra,8,6.577,14.04,0.3333333333333333,1,0.561,Yes,moderate,18.975,1.253,1.188,1.489,23.782,28.252,4.47,18.793
2009-10-02,Townsville,18,4.979,15.872,0.6666666666666666,1,0.103,No,low,17.588,1.327,1.0,1.327,23.333,23.333,0.0,0.0
2014-09-12,Williamtown,21,6.73,17.635,0.5,0,0.763,Yes,high,20.693,1.11,1.343,1.49,22.969,30.84,7.871,34.267
2010-06-12,PearceRAAF,14,4.344,18.265,0.16666666666666666,0,0.027,No,low,17.735,1.037,1.0,1.037,18.386,18.386,0.0,0.0
2014-07-14,Darwin,17,12.409,44.316,1.0,1,0.059,No,low,39.565,1.4,1.0,1.4,55.391,55.391,0.0,0.0
2012-07-30,AliceSprings,20,5.7,15.725,0.5,0,0.005,No,low,18.499,1.11,1.0,1.11,20.534,20.534,0.0,0.0
2013-01-02,Adelaide,23,7.219,19.111,0.0,0,0.028,No,low,21.972,1.0,1.0,1.0,21.972,21.972,0.0,0.0
2011-02-08,MountGambier,16,6.56,17.866,0.16666666666666666,1,0.01,No,low,20.559,1.217,1.0,1.217,25.014,25.014,0.0,0.0
2012-03-07,Portland,20,4.021,16.059,0.8333333333333334,0,0.035,No,low,16.374,1.183,1.0,1.183,19.375,19.375,0.0,0.0
2011-01-14,Canberra,20,5.371,15.119,0.3333333333333333,0,0.824,Yes,very_high,17.801,1.073,1.393,1.495,19.106,26.619,7.513,39.321
