Date,Location,service_zone,weekday,time_bucket,time_bucket_label,rain_probability,rain_risk_level,base_demand_index,demand_index_with_rain,target_zone_demand_with_rain,trip_distance_km,trip_duration_min,pickup_distance_km,relocation_distance_km,current_request_fare,future_request_fare,score_wait,no_rain_score_wait,score_accept,no_rain_score_accept,score_relocate,no_rain_score_relocate,action_with_rain_signal,action_without_rain_signal,action_changed_by_rain_signal,expected_reward_with_rain_policy,expected_reward_no_rain_policy_under_rain,rain_policy_reward_gain
2014-05-15,NorfolkIsland,28,3,3,evening,0.1763,low,0.6241,0.6607,0.9836,7.9858,24.1764,1.4317,4.9228,25.135,23.1947,9.2924,8.8626,16.3443,16.3628,11.7836,11.5125,accept,accept,False,16.3443,16.3443,0.0
2015-04-06,Townsville,40,0,3,evening,0.3471,low,0.6345,0.7198,1.0009,1.6636,7.003,0.4022,1.0948,9.3871,10.3796,2.8118,2.3632,7.1189,7.1288,6.6289,6.4641,accept,accept,False,7.1189,7.1189,0.0
2010-05-21,Hobart,16,4,1,morning,0.527,moderate,0.5385,0.6822,0.8226,0.8,4.1097,0.168,1.6871,7.0061,8.8215,1.7714,1.1287,5.7776,5.7837,3.8355,3.2826,accept,accept,False,5.7776,5.7776,0.0
2013-10-24,Bendigo,7,3,0,night,0.052,low,0.3518,0.3597,0.4588,5.5624,14.8649,2.0984,1.093,17.9525,21.0721,4.9523,4.8675,11.762,11.7701,7.8524,8.7779,accept,accept,False,11.762,11.762,0.0
2011-02-16,Adelaide,1,2,3,evening,0.2873,low,0.4358,0.5032,0.874,2.492,7.1116,0.6317,2.3665,10.5511,13.105,2.8986,2.4513,7.8168,7.8298,6.2605,5.4861,accept,accept,False,7.8168,7.8168,0.0
2010-12-07,NorahHead,27,1,1,morning,0.3594,moderate,0.5314,0.6205,0.714,1.4505,4.8372,3.2102,0.5,8.1898,7.6348,0.8906,0.5459,5.2649,5.3468,3.9007,3.889,accept,accept,False,5.2649,5.2649,0.0
2011-12-16,Canberra,10,4,3,evening,0.6053,high,0.7087,0.8795,1.1391,14.1364,30.4569,0.5849,5.8386,36.076,37.7166,21.1737,17.9064,23.8017,23.8259,25.132,23.0782,relocate,accept,True,25.132,23.8017,1.3303
2016-12-01,Penrith,31,3,0,night,0.0149,low,0.4544,0.4561,0.6509,3.8302,9.3388,0.8151,2.5572,13.2931,12.2981,2.2419,2.2316,9.4743,9.4752,3.8445,3.7227,accept,accept,False,9.4743,9.4743,0.0
2012-04-13,Penrith,31,4,2,afternoon,0.102,low,0.5424,0.5608,0.804,1.1668,8.8859,0.3552,2.2723,9.5073,10.229,1.9031,1.8075,7.0909,7.0936,3.9767,3.4744,accept,accept,False,7.0909,7.0909,0.0
2015-07-03,Newcastle,25,4,3,evening,0.4298,moderate,0.5473,0.6586,0.8574,2.2608,6.684,1.0785,0.9187,10.0594,10.9588,2.7963,2.1776,7.3201,7.3526,6.3187,6.516,accept,accept,False,7.3201,7.3201,0.0
2013-05-17,Witchcliffe,47,4,1,morning,0.9486,very_high,0.5438,0.8434,1.0447,3.0563,14.6504,0.7109,1.2422,14.4792,17.143,7.6729,5.069,9.9669,10.0104,12.0367,8.725,relocate,accept,True,12.0367,9.9669,2.0698
2014-09-24,Albury,3,2,1,morning,0.6797,high,0.4844,0.6819,0.9107,5.4834,14.4629,0.7552,0.5229,17.6771,21.8669,8.8243,6.6349,12.1643,12.1988,14.7852,11.5432,relocate,accept,True,14.7852,12.1643,2.6209
2012-01-08,BadgerysCreek,5,6,3,evening,0.7214,high,0.6175,0.8303,1.2295,2.2703,8.2391,1.0017,0.8735,10.7253,12.2627,4.5533,3.2306,7.7032,7.7516,9.3519,7.9839,relocate,relocate,False,9.3519,9.3519,0.0
2009-01-27,Richmond,35,1,1,morning,0.6173,high,0.4329,0.608,0.8398,3.3854,9.9079,0.5981,3.4711,12.9317,11.7804,2.9285,1.8828,9.277,9.3021,3.8729,2.2637,accept,accept,False,9.277,9.277,0.0
2012-03-08,Ballarat,6,3,1,morning,0.1573,low,0.5997,0.6314,0.9796,4.6248,19.2808,1.0032,0.5,18.5414,15.5224,4.9961,4.7466,12.3215,12.3331,10.9943,9.1263,accept,accept,False,12.3215,12.3215,0.0
2016-08-01,Witchcliffe,47,0,1,morning,0.0885,low,0.5129,0.5284,0.7094,5.2464,16.5652,0.4381,6.6591,18.24,20.3924,6.4395,6.2798,12.5395,12.5424,4.3705,4.169,accept,accept,False,12.5395,12.5395,0.0
2016-12-17,PearceRAAF,30,5,1,morning,0.0289,low,0.6673,0.6712,1.0051,3.5718,12.18,0.9405,3.953,14.1376,17.8851,6.5736,6.539,9.8064,9.8084,9.1414,7.4429,accept,accept,False,9.8064,9.8064,0.0
2014-04-07,SalmonGums,37,0,3,evening,0.023,low,0.6114,0.6143,0.9231,11.437,22.2956,0.1206,2.2369,29.004,30.0563,12.2218,12.178,19.6908,19.691,18.837,19.3498,accept,accept,False,19.6908,19.6908,0.0
2017-03-15,Adelaide,1,2,3,evening,0.4873,moderate,0.5289,0.6592,0.9366,6.1379,17.2624,0.2133,0.8171,19.7364,16.0041,5.4698,4.4125,13.6164,13.6236,10.5811,9.9294,accept,accept,False,13.6164,13.6164,0.0
2014-04-20,MountGinini,24,6,1,morning,0.1458,low,0.4595,0.4883,0.7733,5.9088,10.6464,0.3521,2.8828,16.6484,22.5205,6.9672,6.638,11.8896,11.8933,10.7262,8.9116,accept,accept,False,11.8896,11.8896,0.0
2011-01-22,Darwin,14,5,3,evening,0.9985,very_high,0.5583,0.8777,1.1755,5.7623,14.4069,0.2879,2.6864,18.03,20.0748,9.8478,6.5969,12.6076,12.626,13.8957,10.9402,relocate,accept,True,13.8957,12.6076,1.2881
2014-02-19,MountGinini,24,2,1,morning,0.9532,very_high,0.5292,0.8306,1.0255,8.0265,24.6423,0.3113,1.0761,25.3856,27.0527,13.6673,9.5338,16.9552,16.9744,19.6778,14.5267,relocate,accept,True,19.6778,16.9552,2.7226
2012-11-21,Watsonia,45,2,0,night,0.1489,low,0.2493,0.2789,0.4356,4.4082,12.7351,1.2012,2.5152,15.4999,13.4044,1.509,1.3079,10.5969,10.6101,2.7596,2.7083,accept,accept,False,10.5969,10.5969,0.0
2009-03-24,Woomera,49,1,2,afternoon,0.0416,low,0.4153,0.4213,0.62,1.6399,5.3749,0.6265,1.3826,8.6714,9.0393,0.6935,0.6659,6.6445,6.6465,3.2172,3.0826,accept,accept,False,6.6445,6.6445,0.0
2009-05-20,SydneyAirport,39,2,3,evening,0.9399,very_high,0.6295,0.9256,1.1786,5.0738,15.1261,0.6294,0.5,17.4026,19.8917,10.2139,7.2273,11.982,12.0203,16.202,14.1259,relocate,relocate,False,16.202,16.202,0.0
2010-09-28,Newcastle,25,1,0,night,0.1723,low,0.3633,0.3988,0.6281,5.5269,22.1467,1.0133,0.5597,20.9629,23.3831,6.288,5.8669,13.7867,13.7995,11.831,10.6379,accept,accept,False,13.7867,13.7867,0.0
2010-10-08,Darwin,14,4,1,morning,0.9679,very_high,0.441,0.7482,0.8338,8.8572,18.9208,1.2245,3.8545,24.104,22.6099,9.9853,6.4637,16.0855,16.1618,10.5112,7.6138,accept,accept,False,16.0855,16.0855,0.0
2009-02-25,Bendigo,7,2,2,afternoon,0.0102,low,0.4985,0.4995,0.7665,1.4992,4.5718,0.4851,1.1987,8.1441,8.4001,0.7655,0.7611,6.3963,6.3967,3.8275,3.3824,accept,accept,False,6.3963,6.3963,0.0
2013-08-12,Katherine,17,0,3,evening,0.0044,low,0.613,0.6133,0.8437,1.835,5.8693,1.7156,0.9576,9.1424,8.6633,1.3833,1.3817,6.4773,6.4778,4.6632,5.2333,accept,accept,False,6.4773,6.4773,0.0
2015-11-11,SydneyAirport,39,2,0,night,0.5925,moderate,0.2805,0.4468,0.6361,3.9215,13.1316,0.7227,1.9317,15.0093,19.3564,5.1595,3.5271,10.4324,10.4617,8.2343,6.1881,accept,accept,False,10.4324,10.4324,0.0
2013-04-26,Sale,36,4,1,morning,0.107,low,0.4772,0.4968,0.7185,5.8749,18.6826,1.2801,0.5,19.9778,23.4586,7.4831,7.2503,13.2362,13.2464,13.2157,12.35,accept,accept,False,13.2362,13.2362,0.0
2017-04-16,Darwin,14,6,3,evening,0.3975,moderate,0.5342,0.6352,0.8886,1.2626,7.5511,0.4614,1.7713,9.076,8.7252,1.5111,1.0644,6.8417,6.8546,4.0246,3.9487,accept,accept,False,6.8417,6.8417,0.0
2017-03-08,Woomera,49,2,1,morning,0.0201,low,0.5308,0.5332,0.7734,1.5357,5.9857,0.956,2.0289,8.7872,7.5985,0.5359,0.5265,6.5435,6.545,2.4305,2.1442,accept,accept,False,6.5435,6.5435,0.0
2014-10-29,CoffsHarbour,12,2,1,morning,0.1875,low,0.5254,0.5648,0.9214,6.8442,21.1187,1.3916,2.8251,22.3096,24.1316,8.6162,8.1332,14.6268,14.6459,13.9411,10.803,accept,accept,False,14.6268,14.6268,0.0
2016-03-26,Portland,34,5,1,morning,0.7774,high,0.3675,0.601,0.829,1.3108,9.6816,1.4034,0.6691,10.0359,9.6954,1.845,0.6969,6.9596,7.0319,5.5867,3.9431,accept,accept,False,6.9596,6.9596,0.0
2011-02-08,Penrith,31,1,1,morning,0.2502,low,0.5909,0.6475,0.9841,1.8568,9.7685,1.1978,1.0591,10.8094,10.5635,2.528,2.2247,7.5728,7.5944,6.7015,5.3458,accept,accept,False,7.5728,7.5728,0.0
2009-11-21,Tuggeranong,41,5,2,afternoon,0.8331,very_high,0.3713,0.626,0.9593,7.1364,17.1331,0.4725,1.9926,21.0301,18.2902,6.3713,4.0094,14.4077,14.4336,11.1516,6.6587,accept,accept,False,14.4077,14.4077,0.0
2014-07-19,Dartmoor,13,5,3,evening,0.4304,moderate,0.4897,0.6013,0.8712,5.8165,14.0932,0.2504,0.7294,17.9714,15.9638,4.9797,4.0767,12.6047,12.6122,10.0227,9.6243,accept,accept,False,12.6047,12.6047,0.0
2011-08-07,Albury,3,6,2,afternoon,0.891,very_high,0.3793,0.6563,0.898,2.2895,13.2142,0.2364,2.1202,12.8407,13.6677,4.2128,2.2933,9.1371,9.1508,7.1186,4.3312,accept,accept,False,9.1371,9.1371,0.0
2013-08-17,Cairns,9,5,3,evening,0.1332,low,0.663,0.6887,0.9379,5.3659,17.2746,0.528,1.9273,18.6994,18.6988,7.1757,6.9317,12.769,12.7742,11.2829,12.0159,accept,accept,False,12.769,12.769,0.0
2013-11-24,Uluru,42,6,3,evening,0.3769,moderate,0.7601,0.8546,1.2022,4.6755,13.4064,0.5156,0.5,16.1426,22.8334,11.3454,10.2514,11.2811,11.2948,18.6812,18.0921,relocate,relocate,False,18.6812,18.6812,0.0
2014-03-21,Witchcliffe,47,4,1,morning,0.0332,low,0.542,0.5466,0.7708,3.4692,12.1571,1.0627,3.4149,13.9894,15.7959,4.4575,4.4211,9.6545,9.6572,5.9313,5.4678,accept,accept,False,9.6545,9.6545,0.0
2016-07-12,Cairns,9,1,1,morning,0.1823,low,0.6451,0.6832,0.9478,2.8198,9.6663,0.8131,0.7483,12.0665,10.4647,2.6653,2.4631,8.6075,8.6183,6.7488,5.9755,accept,accept,False,8.6075,8.6075,0.0
2012-01-23,Wollongong,48,0,3,evening,0.525,moderate,0.5464,0.6894,0.9786,5.2208,15.6842,0.2302,1.8088,17.8354,14.4405,4.8631,3.816,12.4092,12.4175,8.7072,7.9049,accept,accept,False,12.4092,12.4092,0.0
2014-08-28,PerthAirport,33,3,1,morning,0.6945,high,0.752,0.9549,1.2111,1.4176,5.5107,1.7174,5.8953,8.4283,9.2688,3.2946,2.3411,6.0094,6.0896,1.1768,0.0001,accept,accept,False,6.0094,6.0094,0.0
2015-04-24,SydneyAirport,39,4,3,evening,0.4358,moderate,0.6174,0.7307,0.9209,5.1794,14.318,0.9831,0.8268,17.2058,16.8698,6.5394,5.5703,11.7539,11.784,11.0332,11.404,accept,accept,False,11.7539,11.7539,0.0
2009-01-11,PearceRAAF,30,6,3,evening,0.0409,low,0.6195,0.6254,0.8683,4.3738,13.1894,0.3878,2.4717,15.6441,19.3943,6.9314,6.8734,11.0064,11.0076,10.3577,11.423,accept,relocate,True,11.0064,10.3577,0.6487
2013-10-19,Williamtown,46,5,0,night,0.0689,low,0.2104,0.2217,0.4661,4.5995,14.4469,0.4554,6.9041,16.4771,17.8328,2.482,2.3799,11.4646,11.4669,-0.0064,-0.8184,accept,accept,False,11.4646,11.4646,0.0
2012-02-04,Witchcliffe,47,5,2,afternoon,0.0476,low,0.3765,0.3836,0.5971,1.7884,5.3936,2.086,2.7491,8.8797,6.5942,-0.4315,-0.4553,6.1737,6.1811,0.2972,0.1361,accept,accept,False,6.1737,6.1737,0.0
2017-04-25,MountGinini,24,1,1,morning,0.9787,very_high,0.5107,0.8222,0.9143,9.0026,24.6746,0.287,3.9318,26.7168,23.7001,11.5009,7.7578,17.8802,17.8983,12.2879,9.0979,accept,accept,False,17.8802,17.8802,0.0
2011-02-11,SydneyAirport,39,4,1,morning,0.2454,low,0.702,0.7573,1.0143,2.2959,11.1996,2.2417,0.6005,12.0032,11.2675,3.5232,3.2074,7.8576,7.8974,7.9483,7.051,relocate,accept,True,7.9483,7.8576,0.0907
2011-11-28,Watsonia,45,0,2,afternoon,0.6128,high,0.3567,0.5302,0.7108,2.594,8.1016,0.6751,4.8966,11.1045,12.285,2.698,1.6173,8.1112,8.1394,1.6479,0.36,accept,accept,False,8.1112,8.1112,0.0
2014-10-25,Portland,34,5,1,morning,0.4094,moderate,0.3945,0.4993,0.7567,3.3679,10.7761,0.6917,0.5,13.2726,11.7076,2.2466,1.6245,9.4124,9.4323,6.5826,5.2985,accept,accept,False,9.4124,9.4124,0.0
2010-08-25,GoldCoast,15,2,3,evening,0.5625,moderate,0.4975,0.6534,0.938,5.8073,18.9983,1.0871,2.6127,20.0191,21.2787,8.1983,6.5166,13.3238,13.3658,12.3688,11.0817,accept,accept,False,13.3238,13.3238,0.0
2010-09-06,Tuggeranong,41,0,3,evening,0.1462,low,0.7017,0.7307,1.049,4.5025,13.0476,0.1527,1.75,15.7583,13.2303,4.481,4.2869,11.1936,11.1953,8.4332,8.3755,accept,accept,False,11.1936,11.1936,0.0
2011-03-19,Canberra,10,5,3,evening,0.5943,moderate,0.6127,0.7797,0.9828,0.9381,7.0818,1.0057,1.3507,8.4408,8.7862,2.1866,1.4428,6.208,6.2488,5.0381,4.8792,accept,accept,False,6.208,6.208,0.0
2010-01-13,Melbourne,19,2,1,morning,0.0849,low,0.6484,0.6631,0.9095,3.7902,15.5658,1.3465,1.1598,15.8544,17.3685,6.2259,6.0967,10.5838,10.5923,10.8927,10.0452,relocate,accept,True,10.8927,10.5838,0.3089
2013-04-09,Melbourne,19,1,1,morning,0.1275,low,0.6645,0.6888,1.0135,4.0231,16.6995,0.5148,2.7954,16.645,20.9598,8.4071,8.1482,11.3992,11.404,12.8869,10.7538,relocate,accept,True,12.8869,11.3992,1.4877
2011-02-22,Williamtown,46,1,1,morning,0.6016,high,0.4916,0.6611,0.8544,9.1451,25.5022,0.8154,0.9206,27.2568,29.3512,12.5614,10.0387,17.973,18.0064,18.6045,15.3739,relocate,accept,True,18.6045,17.973,0.6315
2009-12-05,SydneyAirport,39,5,0,night,0.3918,moderate,0.4002,0.4994,0.6602,3.018,10.6246,3.2777,1.2143,12.7366,11.6857,2.2375,1.6499,7.9675,8.0582,5.0867,4.524,accept,accept,False,7.9675,7.9675,0.0
2009-08-26,Penrith,31,2,3,evening,0.04,low,0.7275,0.7332,0.9379,5.4681,19.3508,1.4458,2.6266,19.7092,24.9115,11.1184,11.0461,12.9353,12.9396,14.9651,16.9091,relocate,relocate,False,14.9651,14.9651,0.0
2009-06-15,Brisbane,8,0,1,morning,0.9048,very_high,0.6257,0.908,1.0928,18.3165,44.6762,0.3692,3.8223,47.6913,48.2885,28.647,21.7338,30.908,30.9298,34.9412,26.5934,relocate,accept,True,34.9412,30.908,4.0332
2012-10-09,Williamtown,46,1,1,morning,0.5498,moderate,0.4187,0.5702,0.8228,8.1425,18.7734,0.5228,1.6,23.0772,26.678,9.9146,7.8656,15.6831,15.7029,15.5432,11.9445,accept,accept,False,15.6831,15.6831,0.0
2013-03-07,Sydney,38,3,3,evening,0.038,low,0.7046,0.71,0.8864,1.7056,7.1623,0.5959,5.0328,9.5107,9.0168,2.004,1.9795,7.1116,7.1133,0.5432,1.402,accept,accept,False,7.1116,7.1116,0.0
2015-01-13,PerthAirport,33,1,1,morning,0.0012,low,0.6693,0.6694,0.878,6.3381,16.2493,1.5038,2.0191,19.5811,20.631,8.0246,8.0239,13.0377,13.0378,11.8257,11.4695,accept,accept,False,13.0377,13.0377,0.0
2009-01-19,Adelaide,1,0,0,night,0.0049,low,0.3349,0.3354,0.4589,5.1945,22.7638,0.3166,1.8723,20.7734,19.1076,3.9748,3.9708,13.906,13.9061,6.1296,6.7739,accept,accept,False,13.906,13.906,0.0
2009-09-12,Moree,22,5,0,night,0.0011,low,0.3933,0.3933,0.6495,2.9423,8.427,1.234,9.2984,11.7115,12.7461,2.0274,2.027,8.272,8.2722,-3.5084,-4.093,accept,accept,False,8.272,8.272,0.0
2014-01-21,SydneyAirport,39,1,2,afternoon,0.731,high,0.5546,0.7709,0.8293,6.3877,16.1303,1.403,2.3512,19.5981,22.7451,10.3249,7.8307,13.1,13.1685,12.2297,10.9331,accept,accept,False,13.1,13.1,0.0
2014-07-09,Ballarat,6,2,3,evening,0.9913,very_high,0.7067,1.0232,1.215,1.6837,8.7211,0.9126,6.3266,10.1359,9.789,3.9872,2.4164,7.3012,7.3592,1.1299,0.5634,accept,accept,False,7.3012,7.3012,0.0
2010-02-16,Albany,2,1,1,morning,0.5028,moderate,0.4672,0.6027,0.8828,2.3337,8.3201,1.6805,8.781,10.845,10.3824,2.1969,1.4838,7.495,7.5535,-2.7576,-4.2303,accept,accept,False,7.495,7.495,0.0
2014-11-24,Nuriootpa,29,0,3,evening,0.4802,moderate,0.6771,0.805,1.0782,3.3946,8.1744,0.3788,0.6231,12.216,13.3584,5.0572,4.1909,8.9962,9.0089,10.0375,9.5461,relocate,relocate,False,10.0375,10.0375,0.0
2011-02-20,Albury,3,6,3,evening,0.3145,low,0.5771,0.6525,0.9041,2.8387,17.6899,1.8728,0.9072,15.4619,14.167,4.4492,3.9077,9.9451,9.9873,8.8826,8.9936,accept,accept,False,9.9451,9.9451,0.0
2015-12-13,Wollongong,48,6,3,evening,0.1078,low,0.53,0.5498,0.863,5.9307,20.2505,0.115,0.5,20.7116,16.8242,4.9704,4.8018,14.1223,14.1233,10.7822,10.8535,accept,accept,False,14.1223,14.1223,0.0
2010-02-16,AliceSprings,4,1,1,morning,0.0256,low,0.5482,0.5515,0.8865,3.7147,10.655,0.316,2.9471,13.6899,14.9628,4.1016,4.0767,9.866,9.8666,6.9846,5.559,accept,accept,False,9.866,9.866,0.0
2012-02-18,CoffsHarbour,12,5,0,night,0.1485,low,0.2399,0.2694,0.4668,2.6229,9.8795,0.1195,2.9797,11.8903,12.1738,1.0365,0.8545,8.7626,8.7639,1.9517,1.6082,accept,accept,False,8.7626,8.7626,0.0
2017-05-11,Richmond,35,3,3,evening,0.086,low,0.4821,0.497,0.656,8.0544,23.4162,0.3743,1.1007,24.9082,25.4231,8.3633,8.1712,16.6849,16.6873,12.7371,15.2783,accept,accept,False,16.6849,16.6849,0.0
2013-01-29,Sydney,38,1,1,morning,0.9558,very_high,0.608,0.9104,1.1585,5.78,16.0797,1.4733,0.5,18.7565,20.9728,10.7706,7.5549,12.4942,12.585,17.1131,12.6331,relocate,relocate,False,17.1131,17.1131,0.0
2013-08-01,MelbourneAirport,20,3,2,afternoon,0.1288,low,0.6115,0.6362,0.8923,1.1227,4.8302,1.0444,2.4392,7.7444,8.8217,1.5656,1.4551,5.8681,5.8781,3.3592,2.8237,accept,accept,False,5.8681,5.8681,0.0
2017-05-09,SalmonGums,37,1,3,evening,0.2761,low,0.5262,0.5902,0.8695,1.1023,7.6355,0.947,0.5,8.895,9.036,1.4661,1.1727,6.5072,6.526,5.5658,5.548,accept,accept,False,6.5072,6.5072,0.0
2016-10-29,Richmond,35,5,0,night,0.602,high,0.2694,0.4391,0.4821,2.6374,4.0,0.4022,1.4998,9.4405,8.2284,0.4363,-0.2717,7.3639,7.3804,1.9739,1.8118,accept,accept,False,7.3639,7.3639,0.0
2014-12-06,Launceston,18,5,3,evening,0.2032,low,0.6049,0.6485,0.9174,1.2557,5.409,0.7521,3.0677,8.167,7.7114,1.0392,0.8685,6.2419,6.2531,1.9999,2.1275,accept,accept,False,6.2419,6.2419,0.0
2009-12-02,MelbourneAirport,20,2,3,evening,0.02,low,0.7376,0.74,0.9827,7.2264,18.1996,1.7919,1.978,21.5994,24.3586,10.8884,10.8586,14.1718,14.1745,15.9545,17.3457,relocate,relocate,False,15.9545,15.9545,0.0
2014-11-02,Albany,2,6,3,evening,0.8111,very_high,0.4586,0.7049,0.8537,2.4233,9.6648,0.4333,3.7993,11.5306,12.2278,3.7545,2.2275,8.3979,8.4211,3.9014,3.4955,accept,accept,False,8.3979,8.3979,0.0
2016-03-26,Tuggeranong,41,5,1,morning,0.2297,low,0.6368,0.6877,0.9419,5.4634,18.6562,0.4116,1.4294,19.4112,18.5869,7.1048,6.6254,13.2125,13.2193,11.8081,10.408,accept,accept,False,13.2125,13.2125,0.0
2016-07-20,AliceSprings,4,2,3,evening,0.053,low,0.6134,0.6215,0.884,6.2788,16.952,0.4153,0.9461,19.7963,18.2589,6.3143,6.239,13.5943,13.5959,11.478,12.2415,accept,accept,False,13.5943,13.5943,0.0
2009-05-25,Adelaide,1,0,2,afternoon,0.9451,very_high,0.3477,0.6459,0.7617,0.8,5.4554,1.0112,0.7873,7.5713,8.5758,1.4806,0.1841,5.7195,5.7812,4.3737,3.1658,accept,accept,False,5.7195,5.7195,0.0
2017-04-18,BadgerysCreek,5,1,3,evening,0.1162,low,0.6542,0.6759,1.0123,2.5117,10.7089,1.1977,3.008,12.0886,12.1702,3.5437,3.4098,8.3889,8.3992,5.915,5.7826,accept,accept,False,8.3889,8.3889,0.0
2009-01-02,Sale,36,4,3,evening,0.0416,low,0.5253,0.5314,0.8416,3.2804,11.1688,1.3933,1.654,13.3194,15.356,4.1313,4.0845,9.1227,9.1271,8.2952,8.5151,accept,accept,False,9.1227,9.1227,0.0
2011-12-25,Ballarat,6,6,3,evening,0.773,high,0.6058,0.8377,1.0348,4.6434,16.0965,0.6726,0.903,17.2291,20.1908,9.5125,7.1383,11.7771,11.8116,14.6876,13.6049,relocate,relocate,False,14.6876,14.6876,0.0
2010-02-24,AliceSprings,4,2,1,morning,0.9979,very_high,0.4568,0.7759,0.9117,6.9598,23.08,0.6406,2.3522,23.2894,23.1281,10.6084,6.866,15.4812,15.5222,13.6265,9.7987,accept,accept,False,15.4812,15.4812,0.0
2012-10-13,Williamtown,46,5,0,night,0.4593,moderate,0.3744,0.4954,0.6459,14.5373,38.6187,0.4942,0.5,40.0452,47.3513,18.1273,15.2225,26.0082,26.0241,25.1777,22.5716,accept,accept,False,26.0082,26.0082,0.0
2009-05-22,NorfolkIsland,28,4,1,morning,0.5461,moderate,0.5194,0.6696,0.8871,10.7182,20.8589,1.2272,1.8499,27.4303,29.097,12.5523,10.3363,18.2415,18.2876,17.9607,14.6734,accept,accept,False,18.2415,18.2415,0.0
2012-04-03,Woomera,49,1,2,afternoon,0.0021,low,0.474,0.4741,0.7452,3.6824,14.4853,0.1558,2.1825,15.255,16.4779,4.1742,4.173,10.746,10.746,7.4867,6.5818,accept,accept,False,10.746,10.746,0.0
2013-09-22,Brisbane,8,6,2,afternoon,0.295,low,0.5237,0.5933,0.7512,3.6505,11.9011,0.6955,2.4149,14.1266,10.0537,1.9846,1.63,9.9211,9.9358,3.385,3.0976,accept,accept,False,9.9211,9.9211,0.0
2012-09-12,SydneyAirport,39,2,2,afternoon,0.1166,low,0.4148,0.4366,0.7569,10.008,26.6905,0.678,5.0555,28.9208,25.8657,7.7697,7.4839,19.0946,19.1004,10.1003,7.5765,accept,accept,False,19.0946,19.0946,0.0
2016-02-02,Cairns,9,1,1,morning,0.5595,moderate,0.6039,0.7587,1.0246,3.8308,12.1233,1.3792,1.3652,14.4633,13.0531,4.5664,3.5416,9.8505,9.9035,8.5352,6.6437,accept,accept,False,9.8505,9.8505,0.0
2017-06-10,Woomera,49,5,3,evening,0.0087,low,0.6766,0.6774,0.8084,2.4672,10.5821,0.2129,2.2075,11.9752,11.8818,3.3977,3.3927,8.7331,8.7333,5.1374,6.6262,accept,accept,False,8.7331,8.7331,0.0
2014-07-11,MountGambier,23,4,3,evening,0.9084,very_high,0.5057,0.7895,1.003,7.3049,18.7781,1.5439,2.486,21.9484,23.2028,10.812,7.4735,14.4763,14.5674,14.804,12.6067,relocate,accept,True,14.804,14.4763,0.3278
2013-06-18,Woomera,49,1,1,morning,0.121,low,0.4799,0.5027,0.8345,4.8019,17.3675,1.0885,1.6704,17.9769,19.1146,5.5989,5.3776,12.0295,12.0392,10.6814,8.6719,accept,accept,False,12.0295,12.0295,0.0
2013-01-25,NorfolkIsland,28,4,3,evening,0.669,high,0.6369,0.8305,1.094,1.0861,6.856,2.906,0.5562,8.5457,9.2539,2.7011,1.7927,5.4979,5.6291,6.9011,6.2488,relocate,relocate,False,6.9011,6.9011,0.0
2011-05-05,Hobart,16,3,2,afternoon,0.3148,low,0.4442,0.5197,0.7137,3.0382,7.0589,2.3851,3.2208,11.2663,10.5594,1.8412,1.4373,7.5767,7.6304,2.5467,1.9778,accept,accept,False,7.5767,7.5767,0.0
2012-09-28,Sydney,38,4,2,afternoon,0.7445,high,0.6602,0.8815,1.0493,1.2919,7.0849,1.9216,0.5,8.9197,10.2015,3.5487,2.4042,6.1531,6.2484,7.4603,6.1766,relocate,accept,True,7.4603,6.1531,1.3073
2014-12-22,NorfolkIsland,28,0,1,morning,0.9894,very_high,0.5825,0.8983,1.0833,0.8,4.591,0.1178,0.5932,7.2082,9.4528,3.1483,1.635,5.9045,5.912,6.9603,5.1348,relocate,accept,True,6.9603,5.9045,1.0558
2017-04-20,Portland,34,3,3,evening,0.84,very_high,0.4708,0.7281,0.9922,11.6737,29.321,0.2717,1.3326,32.2743,31.8548,14.9705,10.8147,21.3931,21.4081,22.4575,18.979,relocate,accept,True,22.4575,21.3931,1.0644
2011-06-15,Hobart,16,2,3,evening,0.1322,low,0.6788,0.7043,0.9106,4.1921,12.0255,1.5823,0.5912,14.91,14.0221,4.7415,4.5601,10.0797,10.0951,9.1917,10.1053,accept,relocate,True,10.0797,9.1917,0.888
2015-11-12,Newcastle,25,3,3,evening,0.2827,low,0.4331,0.4991,0.7435,3.1245,10.2683,0.6798,1.8446,12.7308,11.9313,2.3458,1.9467,9.0793,9.0931,5.1112,5.3241,accept,accept,False,9.0793,9.0793,0.0
2012-10-14,Albany,2,6,3,evening,0.8031,very_high,0.5243,0.7675,1.0887,2.6216,12.4341,2.5806,4.0664,12.9615,13.6461,4.9713,3.2881,8.2897,8.4266,6.4798,4.6357,accept,accept,False,8.2897,8.2897,0.0
2009-08-05,Penrith,31,2,3,evening,0.082,low,0.8133,0.8273,1.1228,3.8835,11.962,0.8016,6.4839,14.4668,13.9046,5.5435,5.4446,10.1067,10.1115,4.2538,4.0627,accept,accept,False,10.1067,10.1067,0.0
2015-01-02,Cairns,9,4,1,morning,0.6551,high,0.6334,0.822,1.1332,2.5958,7.3198,1.3642,1.6956,10.7787,8.4122,2.1463,1.3419,7.6515,7.7119,5.1323,3.5132,accept,accept,False,7.6515,7.6515,0.0
